subject_id,subject_category,subject_label,subject_type,predicate_id,predicate_label,object_id,object_category,object_label,object_type,mapping_justification,comment,license,mapping_date,author_id,author_label,reviewer_id,reviewer_label,creator_id,creator_label
http://rs.tdwg.org/ltc/terms/collectionManagementSystem,ObjectGroup,Collection Management System,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://www.w3.org/ns/prov#SoftwareAgent,Agent,,rdfs class,LtC term represents a more specific type of software agent.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/collectionName,ObjectGroup,Collection Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to the title of a collection.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/dwc/terms/degreeOfEstablishment,ObjectGroup,Degree of Establishment,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/degreeOfEstablishment,Occurrence,Degree of Establishment,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/description,ObjectGroup,Description,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/description,DCMI Metadata Terms,Description,rdf property,LtC narrows scope of resources described to ObjectGroups.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasChronometricAge,ObjectGroup,Has Chronometric Age,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasCollectionStatusHistory,ObjectGroup,Has Collection Status History,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasEcologicalContext,ObjectGroup,Has Ecological Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasEvent,ObjectGroup,Has Event,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasGeographicContext,ObjectGroup,Has Geographic Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasGeologicalContext,ObjectGroup,Has Geological Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasIdentifier,ObjectGroup,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,ObjectGroup,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasObjectClassification,ObjectGroup,Has Object Classification,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasOrganisationalUnit,ObjectGroup,Has Organisational Unit,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasPersonRole,ObjectGroup,Has Person Role,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasReference,ObjectGroup,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasResourceRelationship,ObjectGroup,Has Resource Relationship,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasStorageLocation,ObjectGroup,Has Storage Location,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasTaxon,ObjectGroup,Has Taxon,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/material,ObjectGroup,Material,rdf property,http://www.w3.org/2004/02/skos/core#relatedMatch,relatedMatch,https://www.cidoc-crm.org/Entity/e57-material/version-7.1.1,E55 Type,,rdfs class,"Concepts align, but part of a more complex relational model in CIDOC-CRM.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/objectType,ObjectGroup,Object Type,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/kindOfUnit,Unit,Kind Of Unit,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/period,ObjectGroup,Period,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,https://www.cidoc-crm.org/Entity/e4-period/version-6.2,E2 Temporal Entity,,rdfs class,"Concepts align, but part of a more complex relational model in CIDOC-CRM.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/preparationType,ObjectGroup,Preparation Type,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/PreparationType,Specimen Unit,Preparation Type,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/preservationMethod,ObjectGroup,Preservation Method,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/PreservationType,Specimen Unit,Preservation Type,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/preservationMode,ObjectGroup,Preservation Mode,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://www.synthesys.info/ABCDEFG/1.0/PreservationMode,PalaeontologicalUnitType,Preservation Mode,rdfs class,"Concepts align closely, but ABCD-EFG is a more complex class.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/typeOfObjectGroup,ObjectGroup,Type Of Object Group,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/OrganisationalUnit,OrganisationalUnit,Organisational Unit,rdfs class,http://www.w3.org/2004/02/skos/core#narrowMatch,narrowMatch,http://www.w3.org/ns/org#Organization,Agent,Organization,rdfs class,LtC OrganisationalUnit class incorporates both the org:Organization and org:OrganizationalUnit concepts.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/OrganisationalUnit,OrganisationalUnit,Organisational Unit,rdfs class,http://www.w3.org/2004/02/skos/core#narrowMatch,narrowMatch,http://www.w3.org/ns/org#OrganizationalUnit,Organization,OrganizationalUnit,rdfs class,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasAddress,OrganisationalUnit,Has Address,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasContactDetail,OrganisationalUnit,Has Contact Detail,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasIdentifier,OrganisationalUnit,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,OrganisationalUnit,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasParentOrganisationalUnit,OrganisationalUnit,Has Parent Organisational Unit,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasPersonRole,OrganisationalUnit,Has Person Role,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasReference,OrganisationalUnit,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/organisationalUnitName,OrganisationalUnit,Organisational Unit Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to an organisational unit title.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/organisationalUnitType,OrganisationalUnit,Organisational Unit Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/Person,Person,Person,rdfs class,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://www.w3.org/ns/prov#Person,Agent,,rdfs class,"Concepts align closely, but PROV ontology structural considerations prevent exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
https://schema.org/additionalName,Person,Additional Name,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,https://schema.org/additionalName,Person,,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
https://schema.org/familyName,Person,Family Name,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,https://schema.org/familyName,Person,,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/abcd/terms/fullName,Person,Full Name,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/abcd/terms/fullName,Contact,Full Name,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
https://schema.org/givenName,Person,Given Name,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,https://schema.org/givenName,Person,,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasAddress,Person,Has Address,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasContactDetail,Person,Has Contact Detail,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasIdentifier,Person,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,Person,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasReference,Person,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/PersonRole,PersonRole,Person Role,rdfs class,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://www.w3.org/ns/prov#qualifiedAttribution,Entity,,rdf property,"LtC aligns closely with PROV model on this term, but constrains to relationships with people rather than all agent types.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasAddress,PersonRole,Has Address,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasContactDetail,PersonRole,Has Contact Detail,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasIdentifier,PersonRole,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,PersonRole,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasPerson,PersonRole,Has Person,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
http://rs.tdwg.org/ltc/terms/hasReference,PersonRole,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn
